market,avg_funding_rate_pct,avg_oracle_price,avg_open_interest,hour
ETH-PERP,0.00075464531935829387,1665.4089573903448276,854.6964482758620690,2022-08-24 15:00:00
ETH-PERP,0.00048811739560414893,1651.0297667870085453,836.5949487179487180,2022-08-24 14:00:00
ETH-PERP,-0.00038096217584183704,1652.8446182132758621,830.4636637931034490,2022-08-24 13:00:00
ETH-PERP,-0.00036550723299837312,1653.1701468618803419,827.7756410256410260,2022-08-24 12:00:00
ETH-PERP,-0.00036509941374558455,1641.0100141313793103,829.5027931034482760,2022-08-24 11:00:00
ETH-PERP,0.00058157928198811123,1637.1758911684615385,830.5275641025641030,2022-08-24 10:00:00
ETH-PERP,-0.00033241994807100926,1637.3972120882758621,829.0930000000000000,2022-08-24 09:00:00
ETH-PERP,-0.00050791865179908232,1636.1737528605982897,826.1549487179487180,2022-08-24 08:00:00
ETH-PERP,-0.00106851718475871282,1634.3103468488793103,841.5308793103448280,2022-08-24 07:00:00
ETH-PERP,-0.00086106983558178748,1639.2631282319827578,847.5562241379310350,2022-08-24 06:00:00
ETH-PERP,-0.00118159456079053786,1634.0612575046153838,845.9075811965811970,2022-08-24 05:00:00
ETH-PERP,-0.00138882056119960057,1616.6294566431896552,821.5820000000000000,2022-08-24 04:00:00
ETH-PERP,-0.00125052906405843974,1612.8045983341880342,816.9440854700854700,2022-08-24 03:00:00
ETH-PERP,-0.00141432887646177773,1623.2523667030172414,824.0680000000000000,2022-08-24 02:00:00
ETH-PERP,-0.00109383719913767333,1630.8880839601709402,843.9219230769230770,2022-08-24 01:00:00
ETH-PERP,-0.00359392628162859394,1650.0741302252586190,933.7707241379310350,2022-08-24 00:00:00
ETH-PERP,-0.00336125304180031303,1662.4688298528205128,929.8158803418803420,2022-08-23 23:00:00
ETH-PERP,-0.00291787864280413015,1655.6016378050862060,923.8852758620689660,2022-08-23 22:00:00
ETH-PERP,-0.00257402501348825936,1646.9958307020689655,920.7497500000000000,2022-08-23 21:00:00
ETH-PERP,-0.00285230487096662773,1651.0189491981196581,924.9338119658119660,2022-08-23 20:00:00
ETH-PERP,-0.00321778701762245088,1652.8450080837606838,933.4859829059829060,2022-08-23 19:00:00
ETH-PERP,-0.00231985105339408083,1651.3095124401724138,932.8282844827586210,2022-08-23 18:00:00
ETH-PERP,-0.00185981689157048886,1638.3944702329914530,881.6417863247863250,2022-08-23 17:00:00
ETH-PERP,-0.00105907993662165760,1634.0013714972413784,879.2360689655172420,2022-08-23 16:00:00
ETH-PERP,-0.00127041889972155938,1639.1746410199130426,873.4540956521739130,2022-08-23 15:00:00
ETH-PERP,-0.00133219598521864971,1643.5184332346153838,870.0620085470085470,2022-08-23 14:00:00
ETH-PERP,-0.00139998036437240016,1621.1791213774999991,865.7021465517241380,2022-08-23 13:00:00
ETH-PERP,-0.00146113081857518509,1615.4659473261538462,866.4291025641025640,2022-08-23 12:00:00
ETH-PERP,-0.00204767257936959670,1609.6493651703478261,859.6320869565217390,2022-08-23 11:00:00
ETH-PERP,-0.00185912731784483755,1606.0771254441880325,858.3265042735042740,2022-08-23 10:00:00
ETH-PERP,-0.00114028725861722364,1604.6956568627586207,859.2737413793103450,2022-08-23 09:00:00
ETH-PERP,-0.00285663596518916614,1609.8360019420512812,861.7327692307692310,2022-08-23 08:00:00
ETH-PERP,-0.00350344922096833740,1590.1683947133620690,871.7450000000000000,2022-08-23 07:00:00
ETH-PERP,-0.00352184043110727293,1572.7003870713675214,880.9451282051282050,2022-08-23 06:00:00
ETH-PERP,-0.00072704363443618687,1590.8262352945689655,841.2926724137931040,2022-08-23 05:00:00
ETH-PERP,0.00104485285871787453,1612.6363874915384615,889.0046495726495730,2022-08-23 04:00:00
ETH-PERP,0.00132842570411255991,1625.6346371983620690,889.7553965517241380,2022-08-23 03:00:00
ETH-PERP,0.00159961058727671497,1623.0443775350427350,887.3306153846153850,2022-08-23 02:00:00
ETH-PERP,0.00133605452538865702,1629.0347036269827586,889.7461896551724140,2022-08-23 01:00:00
ETH-PERP,0.00643204302076289210,1623.1238333598290590,873.0964700854700860,2022-08-23 00:00:00
ETH-PERP,0.00475763605729893510,1600.4631158605172405,844.1785862068965520,2022-08-22 23:00:00
ETH-PERP,0.000063271625827271467000,1583.6398410646153846,765.1212051282051280,2022-08-22 22:00:00
ETH-PERP,0.00130073333452133712,1572.9204841020689655,763.0386379310344830,2022-08-22 21:00:00
ETH-PERP,0.00148431039831963604,1579.6428083030172414,767.8942500000000000,2022-08-22 20:00:00
ETH-PERP,0.00146251778682867954,1562.0598745050427350,768.1483333333333340,2022-08-22 19:00:00
ETH-PERP,0.00029328917166478133,1563.5224326356034474,768.9925948275862070,2022-08-22 18:00:00
ETH-PERP,0.00031029625941442775,1576.2176888241880342,774.5576324786324790,2022-08-22 17:00:00
ETH-PERP,0.00079114049038515303,1582.1160750711206888,777.3649655172413800,2022-08-22 16:00:00
ETH-PERP,0.00311191743442784004,1575.5727437664102556,770.1282905982905990,2022-08-22 15:00:00
ETH-PERP,0.00189619404677202252,1567.1505719848275862,776.7451724137931040,2022-08-22 14:00:00
ETH-PERP,0.00330594292093177977,1562.4056058521367513,786.0227350427350430,2022-08-22 13:00:00
ETH-PERP,0.00610933462649278439,1567.4144270066379310,770.1235431034482760,2022-08-22 12:00:00
ETH-PERP,0.00567291081597606999,1570.1449082651282051,767.7820256410256410,2022-08-22 11:00:00
ETH-PERP,0.00459688839658824107,1568.1655552982758603,767.6525086206896550,2022-08-22 10:00:00
ETH-PERP,0.00438490082665177462,1560.4698539599137922,767.8175172413793110,2022-08-22 09:00:00
ETH-PERP,0.00020302610657501270,1544.9879203101709402,775.5928034188034190,2022-08-22 08:00:00
ETH-PERP,-0.00218464992760634520,1576.4456746607758621,811.5890517241379310,2022-08-22 07:00:00
ETH-PERP,-0.00193612310511493096,1591.4528570625641026,806.2396837606837610,2022-08-22 06:00:00
ETH-PERP,-0.00060359644047079324,1604.5271742898275853,813.3370689655172420,2022-08-22 05:00:00
ETH-PERP,-0.00259319529152592237,1596.0304317445299137,846.9698119658119660,2022-08-22 04:00:00
ETH-PERP,-0.00291618989362167138,1604.7462641430172397,840.9805603448275860,2022-08-22 03:00:00
ETH-PERP,-0.00248642856437422523,1603.2471239274358966,838.6844615384615390,2022-08-22 02:00:00
ETH-PERP,-0.00348059767864824282,1603.0344104090517241,841.2702844827586210,2022-08-22 01:00:00
ETH-PERP,-0.00299676291412949871,1611.1588762561538462,838.3669487179487180,2022-08-22 00:00:00
ETH-PERP,-0.00156238848662464698,1622.4706980262068966,812.2792844827586210,2022-08-21 23:00:00
ETH-PERP,-0.00275273479201453472,1608.1977253301724138,811.1893448275862070,2022-08-21 22:00:00
ETH-PERP,-0.00291295536217675013,1628.9598395500854692,805.4717692307692310,2022-08-21 21:00:00
ETH-PERP,-0.00121068623591245076,1620.1902321716379302,795.0930344827586210,2022-08-21 20:00:00
ETH-PERP,-0.00091153455228477497,1623.9782005131623932,793.7770000000000000,2022-08-21 19:00:00
ETH-PERP,-0.00107791475609700542,1619.6972861385344810,793.9916379310344830,2022-08-21 18:00:00
ETH-PERP,-0.00091108714774229428,1626.2973625747008547,796.1379230769230770,2022-08-21 17:00:00
ETH-PERP,-0.00176605283618551460,1621.1726087362931034,807.4956551724137930,2022-08-21 16:00:00
ETH-PERP,-0.00218262478406756872,1618.2834015398290598,812.0377948717948720,2022-08-21 15:00:00
ETH-PERP,-0.00203821789506863767,1613.3512677319827586,812.7038362068965520,2022-08-21 14:00:00
ETH-PERP,-0.00258546072881254036,1618.6497972905128205,814.4093247863247870,2022-08-21 13:00:00
ETH-PERP,-0.00247106110439735654,1630.4003658264655172,816.9798103448275860,2022-08-21 12:00:00
ETH-PERP,-0.00207659603522236741,1621.3990734829914530,821.9872820512820520,2022-08-21 11:00:00
ETH-PERP,-0.00263884556272371936,1620.2377291367241379,840.7905000000000000,2022-08-21 10:00:00
ETH-PERP,-0.00168618075031714874,1612.0470007208547000,840.6880683760683760,2022-08-21 09:00:00
ETH-PERP,-0.00287617632345262629,1597.5400409260344828,852.1662586206896550,2022-08-21 08:00:00
ETH-PERP,-0.00400796955509057020,1575.0969106848275853,873.1519741379310350,2022-08-21 07:00:00
ETH-PERP,-0.00403275138850461237,1578.4765358321367513,879.2068290598290600,2022-08-21 06:00:00
ETH-PERP,-0.00364845622260530185,1582.9043103250000000,882.2951810344827590,2022-08-21 05:00:00
ETH-PERP,-0.00407001374224285056,1585.6757746711111111,885.2160341880341880,2022-08-21 04:00:00
ETH-PERP,-0.00399718369975184568,1587.3251751424137931,885.3050000000000000,2022-08-21 03:00:00
ETH-PERP,-0.00435756257742357602,1593.1487389527350427,876.3354957264957270,2022-08-21 02:00:00
ETH-PERP,-0.00310851658154405871,1585.2382191972413793,873.8531465517241380,2022-08-21 01:00:00
ETH-PERP,-0.00287735634096456359,1583.6710222997435889,874.4968034188034190,2022-08-21 00:00:00
ETH-PERP,-0.00281518090964957004,1574.9079927037068957,870.6278620689655170,2022-08-20 23:00:00
ETH-PERP,-0.00152932301485192323,1573.5547238815384615,818.0418205128205130,2022-08-20 22:00:00
ETH-PERP,0.00021676735761270709,1553.4134759100862069,824.1385000000000000,2022-08-20 21:00:00
ETH-PERP,-0.00067697691086487880,1568.0785140379487162,759.9336837606837610,2022-08-20 20:00:00
ETH-PERP,-0.00217277260048307046,1568.8317398945217391,827.8291826086956520,2022-08-20 19:00:00
ETH-PERP,-0.00061621346550911050,1609.3101235294871795,799.1296239316239320,2022-08-20 18:00:00
ETH-PERP,0.00052646136222275116,1618.9066843093162393,798.7218803418803420,2022-08-20 17:00:00
ETH-PERP,0.00788401320124394079,1630.5168418346551724,791.1977672413793110,2022-08-20 16:00:00
ETH-PERP,0.00933644580369306656,1631.3239486116239308,785.7060256410256410,2022-08-20 15:00:00
ETH-PERP,0.00559045075435045449,1636.0029137487068966,760.8829655172413800,2022-08-20 14:00:00
ETH-PERP,0.00525062735783440424,1629.2251281919658120,741.8416752136752140,2022-08-20 13:00:00
ETH-PERP,0.00776424802144708382,1629.9963599585344828,740.1615344827586210,2022-08-20 12:00:00
ETH-PERP,0.00873708332292878656,1632.8948216958974359,736.5056923076923080,2022-08-20 11:00:00
ETH-PERP,0.00592644261254337287,1628.2355222008620690,737.5214827586206900,2022-08-20 10:00:00
ETH-PERP,0.00661286311635300569,1634.4999337194827578,742.9749224137931040,2022-08-20 09:00:00
ETH-PERP,0.00747413167157142540,1643.3387516149572650,741.9717094017094020,2022-08-20 08:00:00
ETH-PERP,0.00903283009516909193,1647.9586039330172414,742.5824224137931040,2022-08-20 07:00:00
ETH-PERP,0.01494838881389023244,1639.9934892569230761,749.9533760683760690,2022-08-20 06:00:00
ETH-PERP,0.01580498809907505651,1640.1973306856896552,756.9507758620689660,2022-08-20 05:00:00
ETH-PERP,0.01818122253346249319,1630.4183551222222214,755.0909658119658120,2022-08-20 04:00:00
ETH-PERP,0.01852641264574803012,1628.3292653750000000,749.4990517241379310,2022-08-20 03:00:00
ETH-PERP,0.01747170452757792760,1627.3172742627350427,748.9781196581196580,2022-08-20 02:00:00
ETH-PERP,0.01691609368104003189,1625.8713577536206897,749.9748879310344830,2022-08-20 01:00:00
ETH-PERP,0.00161273853781783772,1625.9519000706034483,748.6983965517241380,2022-08-20 00:00:00
ETH-PERP,-0.000057955719183852452000,1618.9432165676923077,734.5611623931623930,2022-08-19 23:00:00
ETH-PERP,-0.00217322519975344810,1640.6847978214655172,720.5000775862068970,2022-08-19 22:00:00
ETH-PERP,0.000060759316620303872000,1680.0270222902564094,680.9689059829059830,2022-08-19 21:00:00
ETH-PERP,-0.000009563434466664717344,1692.9110489995689655,608.6307586206896550,2022-08-19 20:00:00
ETH-PERP,-0.00189800863036037154,1701.9241279111965812,618.9930512820512820,2022-08-19 19:00:00
ETH-PERP,-0.00223930153622808939,1699.4525758188793103,631.3560948275862070,2022-08-19 18:00:00
ETH-PERP,-0.00247782876750467725,1713.9710055985470077,659.2902649572649580,2022-08-19 17:00:00
ETH-PERP,0.00028906819711432469,1710.1966518595689655,653.6753965517241380,2022-08-19 16:00:00
ETH-PERP,0.00257690466854286275,1694.2311494067521368,646.8722307692307690,2022-08-19 15:00:00
ETH-PERP,0.00184351708406473219,1694.3966577330172414,653.8232931034482760,2022-08-19 14:00:00
ETH-PERP,0.00048711910670310129,1696.4030472647008547,652.8975384615384620,2022-08-19 13:00:00
ETH-PERP,0.00114919732179545265,1698.0655743386206897,630.7639741379310350,2022-08-19 12:00:00
ETH-PERP,-0.00148063334947823955,1712.4327072387500000,652.2663035714285720,2022-08-19 11:00:00
ETH-PERP,-0.00317113870605491637,1736.1651817350862052,621.4022758620689660,2022-08-19 10:00:00
ETH-PERP,-0.00320095672507978277,1735.1989981012820513,627.0610512820512820,2022-08-19 09:00:00
ETH-PERP,-0.00094803280023561706,1735.1464204868965517,648.4285603448275860,2022-08-19 08:00:00
ETH-PERP,-0.00104597783388583858,1746.1210361675213675,655.6161282051282050,2022-08-19 07:00:00
ETH-PERP,-0.00123029033600131077,1789.5034312832758621,631.4918620689655170,2022-08-19 06:00:00
ETH-PERP,-0.00168729563245430389,1818.9105888431896543,628.0906637931034490,2022-08-19 05:00:00
ETH-PERP,-0.00184738826001198353,1820.1578197417948718,629.1545897435897440,2022-08-19 04:00:00
ETH-PERP,-0.00193395856555738655,1820.6731800979310345,631.9097327586206900,2022-08-19 03:00:00
ETH-PERP,-0.00231936292716752410,1820.9978983870940171,634.8499059829059830,2022-08-19 02:00:00
ETH-PERP,-0.00273589556346804240,1815.6179402924137922,648.5783017241379310,2022-08-19 01:00:00
ETH-PERP,-0.00337878107326728151,1827.8733209718803419,653.3034017094017100,2022-08-19 00:00:00
ETH-PERP,-0.00344761073403552909,1853.3995529923275853,661.4543189655172420,2022-08-18 23:00:00
ETH-PERP,-0.00031184546757140127,1868.8157926379487179,650.9669230769230770,2022-08-18 22:00:00
ETH-PERP,-0.00015128208228896036,1872.3988551925862052,654.0606206896551730,2022-08-18 21:00:00
ETH-PERP,-0.00011033072492586366,1874.1340344128205128,655.5127435897435900,2022-08-18 20:00:00
ETH-PERP,-0.00037164367597934952,1871.8208014271551724,660.1294224137931040,2022-08-18 19:00:00
ETH-PERP,-0.00113466605517599606,1863.9850998141880342,660.0134017094017100,2022-08-18 18:00:00
ETH-PERP,-0.00097870147441652992,1871.5404189781034483,666.1964224137931040,2022-08-18 17:00:00
ETH-PERP,-0.00116661242664774268,1865.2871160972649573,680.9736837606837610,2022-08-18 16:00:00
ETH-PERP,-0.00254592582726792603,1869.1024467168103448,645.9687500000000000,2022-08-18 15:00:00
ETH-PERP,-0.00069897638329734355,1860.6773645737606829,622.8111111111111110,2022-08-18 14:00:00
ETH-PERP,0.00096338311468557107,1866.3274242187931034,633.6479310344827590,2022-08-18 13:00:00
ETH-PERP,0.00142206145751900636,1865.1307594035897436,652.9211111111111110,2022-08-18 12:00:00
ETH-PERP,0.00022868111856222109,1854.1085937912068957,633.4552327586206900,2022-08-18 11:00:00
ETH-PERP,-0.00157073506669606849,1853.9367944826495726,622.4083076923076930,2022-08-18 10:00:00
ETH-PERP,0.00011800184884145230,1849.3360762864655172,663.1566810344827590,2022-08-18 09:00:00
ETH-PERP,0.00050192301100969721,1843.8551533058119650,672.1642564102564110,2022-08-18 08:00:00
ETH-PERP,0.00076334592183499127,1843.2835435677586190,672.2300948275862070,2022-08-18 07:00:00
ETH-PERP,0.00064138521076994539,1845.4162927145299145,667.6345128205128210,2022-08-18 06:00:00
ETH-PERP,0.00036472957695402324,1849.0834682157264957,657.3967435897435900,2022-08-18 05:00:00
ETH-PERP,0.00022094446228280074,1847.5719466800000000,653.5646810344827590,2022-08-18 04:00:00
ETH-PERP,0.00057494308297900496,1851.0488135516239316,653.7156923076923080,2022-08-18 03:00:00
ETH-PERP,0.00038874956660835543,1853.8507161811206888,657.7002758620689660,2022-08-18 02:00:00
ETH-PERP,0.00046290594531603181,1848.7979958125641026,669.4177435897435900,2022-08-18 01:00:00
ETH-PERP,-0.00194027183744289437,1839.0515771860344828,660.7918620689655170,2022-08-18 00:00:00
ETH-PERP,-0.00302056590008171428,1832.6150539328571429,650.3605089285714290,2022-08-17 23:00:00
ETH-PERP,-0.00345082399312671761,1834.3573470620512812,652.9005897435897440,2022-08-17 22:00:00
ETH-PERP,-0.00128281902943364847,1841.6384238741880342,655.4225042735042740,2022-08-17 21:00:00
ETH-PERP,-0.00039824086310064348,1846.4890698124137931,649.6896896551724140,2022-08-17 20:00:00
ETH-PERP,-0.00136833192391031055,1841.8109753676923077,649.2590341880341880,2022-08-17 19:00:00
ETH-PERP,0.00156639585427517635,1854.6756035991379310,666.4621465517241380,2022-08-17 18:00:00
ETH-PERP,0.00549231901560738676,1841.3772204802586207,673.0431551724137930,2022-08-17 17:00:00
ETH-PERP,0.00576226125385748574,1833.4520479892307684,672.0574615384615390,2022-08-17 16:00:00
ETH-PERP,0.00343788947354462107,1831.5990118922222222,656.9501794871794870,2022-08-17 15:00:00
ETH-PERP,0.00140195931128960147,1829.0841976934482759,627.6244741379310350,2022-08-17 14:00:00
ETH-PERP,0.00143934335904718031,1851.8528675044444444,607.8223076923076930,2022-08-17 13:00:00
ETH-PERP,-0.00047415974280071248,1871.7394911676724138,600.5052931034482760,2022-08-17 12:00:00
ETH-PERP,-0.00091542234074236650,1877.6556515477777778,608.6655641025641030,2022-08-17 11:00:00
ETH-PERP,-0.00144204400793746743,1879.4242138000862069,608.2069741379310350,2022-08-17 10:00:00
ETH-PERP,-0.00234351139650298676,1888.8324275658620690,607.7721551724137930,2022-08-17 09:00:00
ETH-PERP,-0.00194307317364694181,1891.0509694024786325,601.6454444444444450,2022-08-17 08:00:00
ETH-PERP,0.000033328510051056701000,1918.8531370898275853,605.1177155172413800,2022-08-17 07:00:00
ETH-PERP,0.00073034887300798190,1947.0611436193162393,611.9168974358974360,2022-08-17 06:00:00
ETH-PERP,-0.00106261339331226328,1912.2597768451724138,642.1913793103448280,2022-08-17 05:00:00
ETH-PERP,-0.00133913469258082534,1898.9816875784615376,652.6092478632478630,2022-08-17 04:00:00
ETH-PERP,-0.00142275736001941621,1897.7919398541379310,652.5460000000000000,2022-08-17 03:00:00
ETH-PERP,-0.00061823582047460835,1890.6606977037931034,619.9059396551724140,2022-08-17 02:00:00
ETH-PERP,-0.00017401844142840630,1891.6515370264957265,607.9908888888888890,2022-08-17 01:00:00
ETH-PERP,0.000072978445632426618000,1888.1943130859482759,605.9432758620689660,2022-08-17 00:00:00
ETH-PERP,0.00078363415269698357,1875.8601097550892857,607.1213214285714290,2022-08-16 23:00:00
ETH-PERP,0.00048723112783746502,1873.7798579662068966,611.8463448275862070,2022-08-16 22:00:00
ETH-PERP,0.00078648744800413752,1879.6859484643965517,613.1540948275862070,2022-08-16 21:00:00
ETH-PERP,0.00037194681967790432,1881.5678469493162393,612.8226239316239320,2022-08-16 20:00:00
ETH-PERP,0.00014517897948239136,1875.4468419515517241,612.7230000000000000,2022-08-16 19:00:00
ETH-PERP,-0.00019649698426818618,1879.2813563489743581,606.2271538461538460,2022-08-16 18:00:00
ETH-PERP,-0.000001975920626356770492,1878.1601171108620690,603.1003879310344830,2022-08-16 17:00:00
ETH-PERP,-0.00050385693094862234,1880.1592193888034188,599.2978547008547010,2022-08-16 16:00:00
ETH-PERP,-0.00111664883866129315,1882.8946809658119658,604.7010683760683760,2022-08-16 15:00:00
ETH-PERP,-0.00155098221423939716,1875.9122255678632470,600.7915982905982910,2022-08-16 14:00:00
ETH-PERP,-0.00176309748864118946,1889.4659400816379310,621.2078448275862070,2022-08-16 13:00:00
ETH-PERP,-0.00300320949462759612,1902.9182486494017094,626.3643675213675220,2022-08-16 12:00:00
ETH-PERP,-0.00185385184347095325,1903.4089724804310345,631.8235689655172420,2022-08-16 11:00:00
ETH-PERP,-0.00155956633584725192,1892.9128163613675214,631.3840000000000000,2022-08-16 10:00:00
ETH-PERP,-0.00229256882995928458,1891.4182814947413793,631.7090000000000000,2022-08-16 09:00:00
ETH-PERP,-0.00197972432305962984,1881.5765277076923068,639.0277094017094020,2022-08-16 08:00:00
ETH-PERP,-0.00239222583217425355,1880.3572881506034483,639.7772241379310350,2022-08-16 07:00:00
ETH-PERP,-0.00275421432932008145,1878.5888397030769231,642.4991880341880340,2022-08-16 06:00:00
ETH-PERP,0.00208457687702854761,1866.9002622562931034,682.8065086206896550,2022-08-16 05:00:00
ETH-PERP,0.00335621587125137200,1879.6218814262068948,662.0605086206896550,2022-08-16 04:00:00
ETH-PERP,0.00231042972136077175,1882.4815420965811966,665.7585213675213680,2022-08-16 03:00:00
ETH-PERP,0.00135018516126741293,1899.4063181131896552,656.9111206896551730,2022-08-16 02:00:00
ETH-PERP,0.00298142993913558375,1907.0919910117094017,656.2865299145299150,2022-08-16 01:00:00
ETH-PERP,0.00242362363517626115,1893.1259959652586198,655.4186034482758620,2022-08-16 00:00:00
ETH-PERP,0.00252260764839286058,1896.5375486623931624,654.6891025641025640,2022-08-15 23:00:00
ETH-PERP,0.00182376644895930854,1907.3217473168965500,645.0559741379310350,2022-08-15 22:00:00
ETH-PERP,-0.00033923359002767374,1906.4690499641880342,629.1912136752136750,2022-08-15 21:00:00
ETH-PERP,-0.00124360746674782185,1899.1935553559482759,629.4519482758620690,2022-08-15 20:00:00
ETH-PERP,0.00034099621298763049,1895.5572692634188034,631.7657863247863250,2022-08-15 19:00:00
ETH-PERP,0.00161455661953546691,1897.8382993812931026,624.2782844827586210,2022-08-15 18:00:00
ETH-PERP,0.00154646109647720868,1914.3172744918965517,628.0387241379310350,2022-08-15 17:00:00
ETH-PERP,0.00144314566408925255,1916.6267462360169492,630.3281779661016950,2022-08-15 16:00:00
ETH-PERP,0.00135136386529682573,1906.2325368025000000,616.8907758620689660,2022-08-15 15:00:00
